name,height,reach,stance,dob,url
Steve Vigneault,"5' 10""",--,Orthodox,"Feb 14, 1978",http://ufcstats.com/fighter-details/6888e31ce88f5b17
Tom Murphy,"6' 2""",--,Southpaw,"Nov 19, 1974",http://ufcstats.com/fighter-details/62918a2118de08b2
Icho Larenas,"6' 3""",--,Orthodox,"Mar 12, 1980",http://ufcstats.com/fighter-details/49efbdc6c9f650c4
Justin Eilers,"6' 1""",--,Orthodox,"Jun 28, 1978",http://ufcstats.com/fighter-details/27fc9218a3653e3c
Mike van Arsdale,"6' 2""",--,Switch,"Jun 20, 1965",http://ufcstats.com/fighter-details/2ee09ec2a0695eb9
Mike Whitehead,"6' 1""",--,Orthodox,"Jun 29, 1981",http://ufcstats.com/fighter-details/22d1e00e1aabb7c9
Alex Karalexis,"5' 8""","66""",Orthodox,"Sep 20, 1977",http://ufcstats.com/fighter-details/e361e5c858af6ff1
Kevin Jordan,"6' 3""",--,Orthodox,"Dec 31, 1970",http://ufcstats.com/fighter-details/02e52b3a595f0786
Jeff Newton,"6' 2""",--,Sideways,"Dec 11, 1966",http://ufcstats.com/fighter-details/94609dd91731d428
Kit Cope,"6' 0""",--,Orthodox,"Mar 17, 1977",http://ufcstats.com/fighter-details/ce47f49e5c386a9c
Kerry Schall,"6' 2""",--,Orthodox,"Aug 09, 1971",http://ufcstats.com/fighter-details/030f08370fd1c2bb
Sean Gannon,"6' 3""",--,Southpaw,--,http://ufcstats.com/fighter-details/6d7886b094b471ac
Keigo Kunihara,"6' 0""",--,Orthodox,--,http://ufcstats.com/fighter-details/782a2a17d3e38fdf
Ron Faircloth,"5' 9""",--,Orthodox,"Aug 16, 1979",http://ufcstats.com/fighter-details/453ee00c3e1ae9dd
Tra Telligman,"6' 2""",--,Orthodox,"Feb 07, 1965",http://ufcstats.com/fighter-details/1dab0d1d81dd06db
Brian Gassaway,"6' 1""",--,Orthodox,"Aug 07, 1972",http://ufcstats.com/fighter-details/e4770d5ed44a3970
Matt Lindland,"6' 0""","74""",Southpaw,"May 17, 1970",http://ufcstats.com/fighter-details/0e041d43a47d2e4b
Bill Mahood,"6' 3""",--,Orthodox,"Feb 01, 1967",http://ufcstats.com/fighter-details/ae58685caf8e4a0d
Koji Oishi,"5' 8""",--,Orthodox,"May 31, 1977",http://ufcstats.com/fighter-details/01daf32100ed7517
Travis Wiuff,"6' 3""",--,Orthodox,"Mar 15, 1978",http://ufcstats.com/fighter-details/7f9f528cb72a6ed1
John Marsh,"6' 0""",--,Orthodox,"Sep 15, 1970",http://ufcstats.com/fighter-details/b6b12014698cc345
Bobby Southworth,"6' 2""",--,Orthodox,"Dec 16, 1969",http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7
Jason Thacker,"5' 10""",--,Orthodox,"Aug 18, 1975",http://ufcstats.com/fighter-details/f0264252e191da22
Chris Sanford,"5' 11""",--,Orthodox,"Mar 12, 1968",http://ufcstats.com/fighter-details/29f935654825331b
Lodune Sincaid,"5' 9""",--,Orthodox,"May 07, 1973",http://ufcstats.com/fighter-details/265589bdd93e7ce5
Alex Schoenauer,"6' 3""",--,Orthodox,"May 05, 1976",http://ufcstats.com/fighter-details/fdfef29ba17ee525
Josh Rafferty,"6' 0""",--,Orthodox,"Jan 06, 1981",http://ufcstats.com/fighter-details/ff2c606c8bc365e3
Mike Kyle,"6' 4""","77""",Orthodox,"Mar 31, 1980",http://ufcstats.com/fighter-details/56b8b24f65f9f057
Renato Verissimo,"6' 1""",--,Orthodox,"Aug 03, 1973",http://ufcstats.com/fighter-details/c24b1db4b809d41b
Tony Fryklund,"6' 0""",--,Orthodox,"Mar 26, 1971",http://ufcstats.com/fighter-details/253de74457bd6374
Vernon White,"6' 0""",--,Southpaw,"Dec 03, 1971",http://ufcstats.com/fighter-details/12458872d6afae1b
Ronald Jhun,"5' 11""",--,Orthodox,"Sep 21, 1970",http://ufcstats.com/fighter-details/b9e871af730f826c
Kimo Leopoldo,"6' 3""",--,Orthodox,"Jan 05, 1968",http://ufcstats.com/fighter-details/08ae5cd9aef7ddd3
Curtis Stout,"6' 1""",--,Southpaw,"Nov 07, 1973",http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
Tiki Ghosn,"5' 10""",--,Orthodox,"Feb 09, 1977",http://ufcstats.com/fighter-details/cb6783c39c01d896
Wesley Correira,"6' 3""",--,Orthodox,"Nov 11, 1978",http://ufcstats.com/fighter-details/4e9fb05d7e5e61b8
Wes Sims,"6' 10""",--,Orthodox,"Aug 04, 1979",http://ufcstats.com/fighter-details/e0f7c4f3f67bc808
Jonathan Wiezorek,"6' 3""",--,Southpaw,"Feb 10, 1978",http://ufcstats.com/fighter-details/60884f31ead1609c
Wade Shipp,"6' 3""",--,Orthodox,"Feb 09, 1975",http://ufcstats.com/fighter-details/a9a314cc77d90b6e
Genki Sudo,"5' 9""",--,Orthodox,"Mar 08, 1978",http://ufcstats.com/fighter-details/99dd0147dc4ef80c
Carlos Newton,"5' 9""",--,Orthodox,"Aug 17, 1976",http://ufcstats.com/fighter-details/952f6fa06f25a0ec
Lee Murray,"6' 3""",--,Orthodox,"Sep 12, 1977",http://ufcstats.com/fighter-details/32016899d0a222a3
Falaniko Vitale,"5' 10""",--,Orthodox,"Jul 14, 1974",http://ufcstats.com/fighter-details/445a98acb8985970
David Abbott,"6' 0""",--,Switch,--,http://ufcstats.com/fighter-details/b361180739bed4b0
Pedro Rizzo,"6' 1""",--,Orthodox,"May 03, 1974",http://ufcstats.com/fighter-details/b44f39a5c6596953
Ricco Rodriguez,"6' 4""",--,Orthodox,"Aug 19, 1977",http://ufcstats.com/fighter-details/50cc91ce2982785d
Keith Rockel,"6' 0""",--,Orthodox,--,http://ufcstats.com/fighter-details/c75b99887c8c3f5a
Chris Liguori,"5' 9""",--,Orthodox,--,http://ufcstats.com/fighter-details/0e31bfd26cc8c503
Nick Agallar,"5' 8""",--,Orthodox,"Jan 13, 1979",http://ufcstats.com/fighter-details/ebc5af72ad5a28cb
Gan McGee,"6' 10""",--,Orthodox,"Nov 20, 1976",http://ufcstats.com/fighter-details/d90b630e0561818b
Dave Strasser,"5' 10""",--,Orthodox,"Jul 13, 1969",http://ufcstats.com/fighter-details/980b4e712489098e
Gerald Strebendt,"5' 9""",--,Orthodox,"Mar 01, 1979",http://ufcstats.com/fighter-details/04f9fe830cf13482
Ian Freeman,"5' 11""",--,Orthodox,"Nov 10, 1966",http://ufcstats.com/fighter-details/b4bc2e3353a770b5
Eddie Ruiz,"5' 7""",--,Orthodox,"Jun 10, 1967",http://ufcstats.com/fighter-details/7b9aa973e5c04624
Romie Aram,"5' 10""",--,Orthodox,"Dec 02, 1977",http://ufcstats.com/fighter-details/73ef22f25d0f70e2
Sean Alvarez,"6' 0""",--,Orthodox,"Jul 14, 1971",http://ufcstats.com/fighter-details/e741536153227386
Richard Crunkilton,"5' 7""",--,Orthodox,"Nov 25, 1979",http://ufcstats.com/fighter-details/22ee260735da0d58
Mark Weir,"6' 2""",--,Southpaw,"Sep 19, 1967",http://ufcstats.com/fighter-details/9ccdd2ce45903f34
Alexandre Dantas,"6' 2""",--,Orthodox,"Mar 01, 1979",http://ufcstats.com/fighter-details/8dc46e9a7895ce1a
Gil Castillo,"5' 9""",--,Southpaw,"Oct 21, 1965",http://ufcstats.com/fighter-details/31ceaf0e670c1578
Phillip Miller,"5' 11""",--,Orthodox,"Feb 20, 1979",http://ufcstats.com/fighter-details/18aecaf50f52e4c3
Benji Radach,"5' 10""",--,Orthodox,"Apr 05, 1979",http://ufcstats.com/fighter-details/01b39decaf0abf6a
Eugene Jackson,"5' 8""",--,Orthodox,"Sep 23, 1966",http://ufcstats.com/fighter-details/ce783bf73b5131f9
Leigh Remedios,"5' 7""",--,Orthodox,"Jan 13, 1976",http://ufcstats.com/fighter-details/918db42c3637916f
James Zikic,"6' 2""",--,Orthodox,"Mar 01, 1977",http://ufcstats.com/fighter-details/4b4fc3ddc307bc73
Chris Haseman,"5' 11""",--,Orthodox,"Jun 02, 1969",http://ufcstats.com/fighter-details/5bd533d50c8e7b8a
Nick Serra,"5' 9""",--,Orthodox,"Mar 27, 1978",http://ufcstats.com/fighter-details/1975c2272ba40e71
Zach Light,"5' 8""",--,Orthodox,"Feb 06, 1974",http://ufcstats.com/fighter-details/5d7c18191b8aa432
Steve Berger,"5' 11""",--,Orthodox,"May 20, 1973",http://ufcstats.com/fighter-details/21b1132949f2a9b0
Rodrigo Ruas,"5' 10""",--,Orthodox,"Oct 06, 1977",http://ufcstats.com/fighter-details/94070f6544c4b2a5
Joao Pierini,"6' 1""",--,Switch,"Dec 11, 1971",http://ufcstats.com/fighter-details/9a967e8e43dcef63
Murilo Bustamante,"6' 2""",--,Orthodox,"Jul 30, 1966",http://ufcstats.com/fighter-details/85d905f7c4f5a1af
Tsuyoshi Kohsaka,"5' 11""",--,Orthodox,"Mar 06, 1970",http://ufcstats.com/fighter-details/b76ed59283d3559c
Paul Creighton,"5' 6""",--,Southpaw,"Jun 04, 1970",http://ufcstats.com/fighter-details/ed73c85164a5f5a4
Amar Suloev,"5' 9""",--,Orthodox,"Jul 01, 1976",http://ufcstats.com/fighter-details/7aa88401f93ce836
Andrei Semenov,"6' 0""",--,Orthodox,"Jun 17, 1977",http://ufcstats.com/fighter-details/5f2f0da6fd6a84fd
Hayato Sakurai,"5' 7""",--,Orthodox,"Aug 24, 1975",http://ufcstats.com/fighter-details/85e26e2468b4e82f
Pat Miletich,"5' 10""",--,Orthodox,"Mar 09, 1968",http://ufcstats.com/fighter-details/cedfdf8d423d500c
Pete Williams,"6' 3""",--,Orthodox,"Jul 10, 1975",http://ufcstats.com/fighter-details/6291ac0a3726732f
Kelly Dullanty,"5' 8""",--,Orthodox,"Nov 04, 1977",http://ufcstats.com/fighter-details/1a225f04aa6e0739
Jutaro Nakao,"5' 9""",--,Southpaw,"Nov 30, 1970",http://ufcstats.com/fighter-details/95eb112a85601a0a
Kevin Randleman,"5' 10""",--,Orthodox,"Aug 10, 1971",http://ufcstats.com/fighter-details/6859f67468ba8489
Chris Brennan,"5' 8""",--,Orthodox,"Oct 12, 1971",http://ufcstats.com/fighter-details/b19fc66613dc75b9
Bobby Hoffman,"6' 2""",--,Orthodox,"Oct 28, 1968",http://ufcstats.com/fighter-details/afaad7d6a581e307
Homer Moore,"5' 10""",--,Orthodox,"Nov 27, 1971",http://ufcstats.com/fighter-details/e56df3c1d8b4b1cc
Roberto Traven,"6' 3""",--,Orthodox,"Sep 16, 1968",http://ufcstats.com/fighter-details/20ec0061400178ca
Fabiano Iha,"5' 8""",--,Orthodox,"Jul 28, 1970",http://ufcstats.com/fighter-details/263ebd4a669e1e98
Semmy Schilt,"6' 10""",--,Orthodox,"Oct 27, 1973",http://ufcstats.com/fighter-details/d5ed14b2153c6ed2
Yuki Kondo,"5' 11""",--,Southpaw,"Jul 17, 1975",http://ufcstats.com/fighter-details/1fe7adb23b3eedfb
Paul Rodriguez,"5' 7""",--,Orthodox,--,http://ufcstats.com/fighter-details/26eddcda9d6b2ffe
Joey Gilbert,"5' 11""",--,Orthodox,"Jun 05, 1976",http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc
Phil Johns,"5' 2""",--,Southpaw,"Oct 22, 1968",http://ufcstats.com/fighter-details/a8fa0c4e95512806
Mark Robinson,"6' 0""",--,Orthodox,--,http://ufcstats.com/fighter-details/4604ab1de9058474
Kenichi Yamamoto,"6' 0""",--,Orthodox,"Jul 11, 1976",http://ufcstats.com/fighter-details/9f488f520ed25bbf
Yoji Anjo,"5' 11""",--,Orthodox,"Mar 28, 1967",http://ufcstats.com/fighter-details/e06fd1260ac865a7
Daiju Takase,"6' 0""",--,Southpaw,"Apr 20, 1978",http://ufcstats.com/fighter-details/4f74c8be51db8a37
Lance Gibson,"5' 9""",--,Orthodox,"Nov 20, 1970",http://ufcstats.com/fighter-details/63eedfcc73071d41
Maurice Smith,"6' 2""",--,Orthodox,"Dec 13, 1961",http://ufcstats.com/fighter-details/33e33d51f289d2a1
Aaron Brink,"6' 3""",--,Orthodox,"Nov 12, 1974",http://ufcstats.com/fighter-details/cf1a88371c8cb690
John Lewis,"6' 0""",--,Southpaw,--,http://ufcstats.com/fighter-details/4a01dc8376736ef5
Mark Hughes,"5' 9""",--,Southpaw,"Oct 13, 1973",http://ufcstats.com/fighter-details/d62bb4d84a7267ba
Alex Stiebling,"6' 2""",--,Southpaw,--,http://ufcstats.com/fighter-details/df5a77121ba84a5d
Ben Earwood,"5' 8""",--,Orthodox,--,http://ufcstats.com/fighter-details/ee457ef1e1c326c1
Dan Severn,"6' 2""",--,Southpaw,"Jun 08, 1958",http://ufcstats.com/fighter-details/c670aa48827d6be6
Laverne Clark,"5' 11""",--,Orthodox,"Dec 02, 1973",http://ufcstats.com/fighter-details/1c2f2571b18791b6
Tedd Williams,"6' 1""",--,Orthodox,"Dec 19, 1969",http://ufcstats.com/fighter-details/b63e800c18e011b5
Tim Lajcik,"6' 1""",--,Orthodox,"Jun 21, 1965",http://ufcstats.com/fighter-details/c7e9d15cfce52f1d
Brad Gumm,"5' 11""",--,Orthodox,--,http://ufcstats.com/fighter-details/4d74641fac830182
CJ Fernandes,"6' 2""",--,,"Nov 13, 1977",http://ufcstats.com/fighter-details/979f7edbb6980b0d
Tyrone Roberts,"5' 9""",--,Orthodox,--,http://ufcstats.com/fighter-details/d1e6a6536ee62517
David Dodd,"6' 2""",--,Orthodox,"Sep 22, 1973",http://ufcstats.com/fighter-details/c2a7623f398d9bd7
Amaury Bitetti,"5' 9""",--,Orthodox,--,http://ufcstats.com/fighter-details/7a359ef685a304a7
Alex Andrade,"5' 11""",--,Orthodox,"May 14, 1974",http://ufcstats.com/fighter-details/1562b12763cc8d67
Marcelo Aguiar,"5' 10""",--,Orthodox,--,http://ufcstats.com/fighter-details/44aa652b181bcf68
Joao Roque,"5' 6""",--,Orthodox,"Jul 22, 1971",http://ufcstats.com/fighter-details/0f6528b461e47462
Sanae Kikuta,"5' 9""",--,Orthodox,"Sep 10, 1971",http://ufcstats.com/fighter-details/e4bde462b043d3e1
Ron Waterman,"6' 2""",--,Orthodox,"Nov 23, 1965",http://ufcstats.com/fighter-details/efaf544314bb5c2e
Satoshi Honma,"6' 1""",--,Orthodox,"May 19, 1968",http://ufcstats.com/fighter-details/d2b1c1317a39f6c6
Ikuhisa Minowa,"5' 9""",--,Orthodox,"Jan 12, 1976",http://ufcstats.com/fighter-details/ce6065baef021cf3
Joe Slick,"6' 0""",--,Orthodox,"Oct 17, 1977",http://ufcstats.com/fighter-details/80e6d71e14c1d356
Steve Judson,"5' 11""",--,Orthodox,--,http://ufcstats.com/fighter-details/6ece1d2ab1bed31d
Jermaine Andre,"5' 7""",--,Orthodox,--,http://ufcstats.com/fighter-details/9bad58fa651d6196
Bob Cook,"5' 9""",--,Orthodox,--,http://ufcstats.com/fighter-details/1c061eb6e29eaa0a
David Velasquez,"5' 5""",--,Orthodox,--,http://ufcstats.com/fighter-details/09c44b317c98bf96
Scott Adams,"6' 0""",--,Southpaw,--,http://ufcstats.com/fighter-details/2620f3eb21c79614
Katsuhisa Fujii,"6' 0""",--,Orthodox,"Aug 15, 1972",http://ufcstats.com/fighter-details/d71d968dc6ecfdaf
Jason DeLucia,"5' 11""",--,Southpaw,"Jul 24, 1969",http://ufcstats.com/fighter-details/6ceff86fae4f6b3b
Keiichiro Yamamiya,"5' 11""",--,Southpaw,"Jul 12, 1972",http://ufcstats.com/fighter-details/6014d25e73b669c9
Masutatsu Yano,"5' 9""",--,Orthodox,"Jul 11, 1975",http://ufcstats.com/fighter-details/d56caaa5e123f518
Frank Shamrock,"5' 10""",--,Orthodox,"Dec 08, 1972",http://ufcstats.com/fighter-details/fcaae0385b514f11
Jason Godsey,"6' 2""",--,Orthodox,--,http://ufcstats.com/fighter-details/5ca158b1cc9cb242
Brad Kohler,"5' 9""",--,Orthodox,"May 26, 1964",http://ufcstats.com/fighter-details/13c4313ed0f744f3
Paul Jones,"5' 9""",--,Orthodox,"Jun 16, 1963",http://ufcstats.com/fighter-details/f341f9551ba744e2
Valeri Ignatov,"5' 9""",--,Orthodox,--,http://ufcstats.com/fighter-details/7b6ce3a9460565b5
Lowell Anderson,"5' 6""",--,Orthodox,--,http://ufcstats.com/fighter-details/1ffc38f67785797b
Alfonso Alcarez,"5' 3""",--,,"Jun 10, 1970",http://ufcstats.com/fighter-details/1e38bba6738b7b10
Marco Ruas,"6' 1""",--,Orthodox,"Jan 23, 1961",http://ufcstats.com/fighter-details/597db668b01c442c
Andre Pederneiras,"5' 8""",--,Orthodox,"Mar 22, 1967",http://ufcstats.com/fighter-details/bba678d312590087
Flavio Luiz Moura,"5' 11""",--,Open Stance,--,http://ufcstats.com/fighter-details/ab35634d1a8c7a11
Royce Alger,"5' 10""",--,Orthodox,--,http://ufcstats.com/fighter-details/669a3cb6e394f515
Andre Roberts,"6' 2""",--,Orthodox,"Feb 24, 1965",http://ufcstats.com/fighter-details/a54a35a670d8e852
Bas Rutten,"6' 1""",--,Orthodox,"Feb 24, 1965",http://ufcstats.com/fighter-details/03688dc3c3af3ac1
Travis Fulton,"6' 0""",--,Orthodox,"May 29, 1977",http://ufcstats.com/fighter-details/911fb265462f0d94
Tony Petarra,"5' 11""",--,Orthodox,--,http://ufcstats.com/fighter-details/c61f66d8c3fd5f07
Marcelo Mello,"5' 7""",--,Southpaw,--,http://ufcstats.com/fighter-details/672ef06fd9f41f7d
David Roberts,"6' 1""",--,Orthodox,"Nov 15, 1975",http://ufcstats.com/fighter-details/775bad6d700d2302
Chris Condo,"6' 0""",--,Orthodox,--,http://ufcstats.com/fighter-details/41e77dc504a192c6
Guy Mezger,"6' 1""",--,Orthodox,"Jan 01, 1968",http://ufcstats.com/fighter-details/946f341df6472ee0
Gary Goodridge,"6' 3""",--,Orthodox,"Jan 17, 1966",http://ufcstats.com/fighter-details/fbbde91f7bc2d3c5
Sione Latu,"6' 0""",--,,--,http://ufcstats.com/fighter-details/5898357a45a73674
Joey Roberts,"6' 2""",--,,--,http://ufcstats.com/fighter-details/c058823a2595ab09
Jorge Patino,"5' 8""",--,Orthodox,"Aug 05, 1973",http://ufcstats.com/fighter-details/c8cca8f3de5be4b4
Jerry Bohlander,"5' 11""",--,Orthodox,"Feb 12, 1974",http://ufcstats.com/fighter-details/93892752c5fc23ca
Mikey Burnett,"5' 6""",--,Orthodox,"Apr 12, 1974",http://ufcstats.com/fighter-details/4c805f5f58a75df0
Townsend Saunders,"5' 5""",--,Orthodox,--,http://ufcstats.com/fighter-details/20bd6c3e03c46ee6
Darrel Gholar,"5' 8""",--,Orthodox,--,http://ufcstats.com/fighter-details/a24e080000fa7a35
Frank Caracci,--,--,,--,http://ufcstats.com/fighter-details/44f9c777fed7ca03
John Lober,"5' 11""",--,Orthodox,"Feb 26, 1968",http://ufcstats.com/fighter-details/31652c9267606d54
Ebenezer Fontes Braga,"6' 0""",--,Orthodox,"Apr 14, 1969",http://ufcstats.com/fighter-details/dc950d59dc590aca
Hugo Duarte,"6' 0""",--,Orthodox,"Aug 09, 1968",http://ufcstats.com/fighter-details/706404da0775dcbc
Joe Pardo,"6' 1""",--,Southpaw,--,http://ufcstats.com/fighter-details/74fefd43f073cd2f
Bob Gilstrap,"6' 3""",--,Orthodox,--,http://ufcstats.com/fighter-details/c96518b7f6881004
Allan Goes,"6' 0""",--,Orthodox,"Apr 20, 1971",http://ufcstats.com/fighter-details/e62b36885ecdac27
Noe Hernandez,--,--,Orthodox,--,http://ufcstats.com/fighter-details/df2cf66d8c0123db
Igor Zinoviev,"6' 1""",--,Orthodox,--,http://ufcstats.com/fighter-details/108afe61a26bcbf4
Kevin Jackson,"5' 10""",--,Switch,--,http://ufcstats.com/fighter-details/13b2f59210dda9cc
Eugenio Tadeu,"5' 8""",--,Orthodox,--,http://ufcstats.com/fighter-details/f70144caea5c4c80
Kazushi Sakuraba,"6' 0""",--,Southpaw,"Jul 14, 1969",http://ufcstats.com/fighter-details/9b5b5a75523728f3
Marcus Silveira,"6' 3""",--,Orthodox,--,http://ufcstats.com/fighter-details/f717b6002486f73f
Joe Charles,"6' 1""",--,Southpaw,--,http://ufcstats.com/fighter-details/19ffeb5e3fffd6d5
Mark Kerr,"6' 3""",--,Switch,"Dec 21, 1968",http://ufcstats.com/fighter-details/a7b48e18ca27795d
Dwayne Cason,"5' 10""",--,Orthodox,--,http://ufcstats.com/fighter-details/31c01fbc2586a5eb
Dave Beneteau,"6' 2""",--,Orthodox,--,http://ufcstats.com/fighter-details/9fd1f08dd4aec14a
Carlos Barreto,"6' 4""",--,Orthodox,--,http://ufcstats.com/fighter-details/a220be6d41d6f97d
Greg Stott,"5' 7""",--,Southpaw,--,http://ufcstats.com/fighter-details/91181b29be041f1c
Houston Dorr,"6' 1""",--,Orthodox,--,http://ufcstats.com/fighter-details/312f47c3d2f83ffa
Alex Hunter,"5' 9""",--,Orthodox,--,http://ufcstats.com/fighter-details/baa5358456803df8
Harry Moskowitz,"6' 5""",--,Orthodox,--,http://ufcstats.com/fighter-details/4dc496aa0cfc0d95
Dan Bobish,"6' 2""",--,Southpaw,"Jan 26, 1970",http://ufcstats.com/fighter-details/f348d05403fad037
Brian Johnston,"6' 3""",--,Orthodox,--,http://ufcstats.com/fighter-details/1c3f5e85b59ec710
Moti Horenstein,"6' 4""",--,Orthodox,--,http://ufcstats.com/fighter-details/baf942f4bcb09894
Todd Butler,"6' 1""",--,Southpaw,--,http://ufcstats.com/fighter-details/3fed746acfd026dd
Joe Moreira,"5' 11""",--,Southpaw,--,http://ufcstats.com/fighter-details/df85d6ec3493d120
Yuri Vaulin,"6' 4""",--,Southpaw,--,http://ufcstats.com/fighter-details/4679a38cced7c64a
Sam Fulton,--,--,,--,http://ufcstats.com/fighter-details/1f5f75658551f2d3
Donnie Chappell,"5' 11""",--,Southpaw,--,http://ufcstats.com/fighter-details/8788beb528894f33
Steven Graham,"6' 1""",--,Orthodox,--,http://ufcstats.com/fighter-details/3e514f437c51ce0a
Tony Halme,"6' 3""",--,Orthodox,"Jan 06, 1963",http://ufcstats.com/fighter-details/bad28b7b34f334de
Dmitri Stepanov,"6' 3""",--,Orthodox,--,http://ufcstats.com/fighter-details/738acab0c6934dd8
Enson Inoue,"5' 10""",--,Orthodox,"Apr 15, 1967",http://ufcstats.com/fighter-details/0cf935519d439ba6
Christophe Leninger,"6' 0""",--,Southpaw,--,http://ufcstats.com/fighter-details/7269329bd87eb479
Jack Nilson,--,--,,--,http://ufcstats.com/fighter-details/53e533db1b8e9712
Saeed Hosseini,--,--,,--,http://ufcstats.com/fighter-details/21f2974fd08085e3
Wes Albritton,"5' 10""",--,Orthodox,--,http://ufcstats.com/fighter-details/184b955181bdef52
Scott Ferrozzo,"5' 11""",--,Orthodox,"Apr 26, 1965",http://ufcstats.com/fighter-details/977081bc01197656
Nick Sanzo,"5' 9""",--,,--,http://ufcstats.com/fighter-details/1d147d4163a6989b
Jim Mullen,"6' 1""",--,Southpaw,--,http://ufcstats.com/fighter-details/1a49e0670dfaca31
Yoshiki Takahashi,"5' 11""",--,Southpaw,"Mar 13, 1969",http://ufcstats.com/fighter-details/6420efac0578988b
Wallid Ismail,"5' 7""",--,Orthodox,"Feb 23, 1968",http://ufcstats.com/fighter-details/da6dfd09cca1d705
Rainy Martinez,"6' 0""",--,Orthodox,--,http://ufcstats.com/fighter-details/577ec7e108b94be3
Don Frye,"6' 1""",--,Orthodox,"Nov 23, 1965",http://ufcstats.com/fighter-details/271fe91f4ba9d2c5
Steve Nelmark,"6' 0""",--,Orthodox,--,http://ufcstats.com/fighter-details/13e62d766b709aa6
Mark Hall,"6' 0""",--,Orthodox,--,http://ufcstats.com/fighter-details/18524b46c570730b
Paul Varelans,"6' 8""",--,Orthodox,--,http://ufcstats.com/fighter-details/07a18ae55dfc3cd9
Cal Worsham,"5' 11""",--,Orthodox,--,http://ufcstats.com/fighter-details/de3ed2e152520c8d
Fabio Gurgel,"6' 0""",--,Orthodox,--,http://ufcstats.com/fighter-details/8377c5572cb356f3
Sam Adkins,"6' 3""",--,Orthodox,"Apr 26, 1965",http://ufcstats.com/fighter-details/0e9869d712e81f8f
Reza Nasri,"5' 11""",--,Orthodox,--,http://ufcstats.com/fighter-details/d41937647eae9a34
Julian Sanchez,"6' 3""",--,Orthodox,--,http://ufcstats.com/fighter-details/c6da1c24fe473418
John Campetella,"5' 9""",--,Orthodox,--,http://ufcstats.com/fighter-details/31bbd46d57dfbcb7
Scott Fiedler,"6' 4""",--,Orthodox,--,http://ufcstats.com/fighter-details/0ec821423baa26bd
Geza Kalman,"6' 1""",--,,--,http://ufcstats.com/fighter-details/304fcd812f12c589
Dieusel Berto,"5' 9""",--,,--,http://ufcstats.com/fighter-details/0db70ca89e1c7374
Koji Kitao,"6' 7""",--,Southpaw,"Oct 12, 1963",http://ufcstats.com/fighter-details/2a6f8136da1e52c0
Mark Schultz,"5' 9""",--,Orthodox,--,http://ufcstats.com/fighter-details/c1684f00c626f4c0
Rafael Carino,"6' 8""",--,Orthodox,--,http://ufcstats.com/fighter-details/08a7080ff5904661
Matt Andersen,"6' 2""",--,Southpaw,"May 29, 1971",http://ufcstats.com/fighter-details/8738eacd62e82a32
Zane Frazier,"6' 5""",--,Orthodox,--,http://ufcstats.com/fighter-details/d3711d3784b76255
Tai Bowden,"5' 11""",--,,--,http://ufcstats.com/fighter-details/2efbc83a6b9b7f86
Paul Herrera,"5' 10""",--,Orthodox,--,http://ufcstats.com/fighter-details/440c9dbab63528fb
Thomas Ramirez,"6' 1""",--,Sideways,--,http://ufcstats.com/fighter-details/ea398c802d9998ee
